Año,Mes,Dia,Presidente,Sacos de cafe producidos,Sacos de cafe exportados,Valor exportacion (Dolares),Kilos de cafe producidos,Factor de rendimiento,Kilos de cafe pergamino,Carga de cafe,Precio interno diario,Valor cosecha (Pesos)
12,jun,vie-29-jun-12,Juan Manuel Santos (P1),23.800,20.433,6.000.000,1.428.000,"72,12058%",1.980.017,15.840,622.875,9.866.426.476
12,jun,sáb-30-jun-12,Juan Manuel Santos (P1),23.800,20.433,6.000.000,1.428.000,"72,12058%",1.980.017,15.840,622.875,9.866.426.476
12,jul,dom-01-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,622.875,8.933.007.436
12,jul,lun-02-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,637.500,9.142.752.945
12,jul,mar-03-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,647.875,9.291.546.767
12,jul,mié-04-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,647.875,9.291.546.767
12,jul,jue-05-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,649.000,9.307.681.037
12,jul,vie-06-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,635.875,9.119.447.888
12,jul,sáb-07-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,635.875,9.119.447.888
12,jul,dom-08-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,635.875,9.119.447.888
12,jul,lun-09-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,658.250,9.440.340.589
12,jul,mar-10-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,658.625,9.445.718.679
12,jul,mié-11-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,611.000,8.762.701.254
12,jul,jue-12-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,655.250,9.397.315.870
12,jul,vie-13-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,665.625,9.546.109.692
12,jul,sáb-14-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,665.625,9.546.109.692
12,jul,dom-15-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,665.625,9.546.109.692
12,jul,lun-16-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,658.750,9.447.511.376
12,jul,mar-17-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,655.375,9.399.108.566
12,jul,mié-18-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,654.375,9.384.766.993
12,jul,jue-19-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,676.875,9.707.452.391
12,jul,vie-20-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,669.250,9.598.097.895
12,jul,sáb-21-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,669.250,9.598.097.895
12,jul,dom-22-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,669.250,9.598.097.895
12,jul,lun-23-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,670.625,9.617.817.558
12,jul,mar-24-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,637.125,9.137.374.855
12,jul,mié-25-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,641.875,9.205.497.328
12,jul,jue-26-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,629.500,9.028.020.359
12,jul,vie-27-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,629.375,9.026.227.662
12,jul,sáb-28-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,629.375,9.026.227.662
12,jul,dom-29-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,629.375,9.026.227.662
12,jul,lun-30-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,645.500,9.257.485.531
12,jul,mar-31-jul-12,Juan Manuel Santos (P1),21.548,17.806,5.096.774,1.292.903,"72,12058%",1.792.697,14.342,632.375,9.069.252.382
12,ago,mié-01-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,631.125,7.655.686.916
12,ago,jue-02-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,625.500,7.587.454.412
12,ago,vie-03-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,627.875,7.616.263.691
12,ago,sáb-04-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,627.875,7.616.263.691
12,ago,dom-05-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,627.875,7.616.263.691
12,ago,lun-06-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,638.125,7.740.598.476
12,ago,mar-07-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,628.375,7.622.328.803
12,ago,mié-08-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,620.125,7.522.254.464
12,ago,jue-09-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,616.750,7.481.314.962
12,ago,vie-10-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,617.000,7.484.347.517
12,ago,sáb-11-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,617.000,7.484.347.517
12,ago,dom-12-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,617.000,7.484.347.517
12,ago,lun-13-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,609.500,7.393.370.846
12,ago,mar-14-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,609.125,7.388.822.012
12,ago,mié-15-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,610.500,7.405.501.069
12,ago,jue-16-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,596.875,7.240.226.782
12,ago,vie-17-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,597.250,7.244.775.615
12,ago,sáb-18-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,597.250,7.244.775.615
12,ago,dom-19-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,597.250,7.244.775.615
12,ago,lun-20-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,604.875,7.337.268.565
12,ago,mar-21-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,602.000,7.302.394.174
12,ago,mié-22-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,593.750,7.202.319.835
12,ago,jue-23-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,591.750,7.178.059.390
12,ago,vie-24-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,597.750,7.250.840.727
12,ago,sáb-25-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,597.750,7.250.840.727
12,ago,dom-26-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,597.750,7.250.840.727
12,ago,lun-27-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,615.000,7.460.087.072
12,ago,mar-28-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,619.750,7.517.705.630
12,ago,mié-29-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,614.750,7.457.054.516
12,ago,jue-30-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,605.000,7.338.784.843
12,ago,vie-31-ago-12,Juan Manuel Santos (P1),18.226,18.806,5.387.097,1.093.548,"72,12058%",1.516.278,12.130,607.750,7.372.142.956
12,sep,sáb-01-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,607.750,6.997.664.190
12,sep,dom-02-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,607.750,6.997.664.190
12,sep,lun-03-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,610.250,7.026.449.316
12,sep,mar-04-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,610.250,7.026.449.316
12,sep,mié-05-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,587.250,6.761.626.154
12,sep,jue-06-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,575.500,6.626.336.061
12,sep,vie-07-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,593.625,6.835.028.226
12,sep,sáb-08-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,593.625,6.835.028.226
12,sep,dom-09-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,593.625,6.835.028.226
12,sep,lun-10-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,631.750,7.274.001.402
12,sep,mar-11-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,642.250,7.394.898.932
12,sep,mié-12-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,645.375,7.430.880.340
12,sep,jue-13-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,649.375,7.476.936.542
12,sep,vie-14-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,653.125,7.520.114.231
12,sep,sáb-15-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,653.125,7.520.114.231
12,sep,dom-16-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,653.125,7.520.114.231
12,sep,lun-17-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,631.625,7.272.562.145
12,sep,mar-18-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,641.375,7.384.824.138
12,sep,mié-19-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,630.625,7.261.048.095
12,sep,jue-20-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,607.875,6.999.103.446
12,sep,vie-21-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,626.625,7.214.991.893
12,sep,sáb-22-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,626.625,7.214.991.893
12,sep,dom-23-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,626.625,7.214.991.893
12,sep,lun-24-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,624.250,7.187.646.023
12,sep,mar-25-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,656.875,7.563.291.920
12,sep,mié-26-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,611.875,7.045.159.648
12,sep,jue-27-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,630.750,7.262.487.351
12,sep,vie-28-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,626.625,7.214.991.893
12,sep,sáb-29-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,626.625,7.214.991.893
12,sep,dom-30-sep-12,Juan Manuel Santos (P1),17.300,17.567,4.900.000,1.038.000,"72,12058%",1.439.256,11.514,626.625,7.214.991.893
12,oct,lun-01-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,645.000,9.042.598.096
12,oct,mar-02-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,656.625,9.205.575.154
12,oct,mié-03-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,652.500,9.147.744.585
12,oct,jue-04-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,627.750,8.800.761.170
12,oct,vie-05-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,603.375,8.459.035.079
12,oct,sáb-06-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,603.375,8.459.035.079
12,oct,dom-07-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,603.375,8.459.035.079
12,oct,lun-08-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,603.375,8.459.035.079
12,oct,mar-09-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,594.125,8.329.354.409
12,oct,mié-10-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,586.875,8.227.712.802
12,oct,jue-11-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,577.250,8.092.774.807
12,oct,vie-12-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,580.250,8.134.833.403
12,oct,sáb-13-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,580.250,8.134.833.403
12,oct,dom-14-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,580.250,8.134.833.403
12,oct,lun-15-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,577.000,8.089.269.924
12,oct,mar-16-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,582.625,8.168.129.791
12,oct,mié-17-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,578.375,8.108.546.781
12,oct,jue-18-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,568.375,7.968.351.461
12,oct,vie-19-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,577.500,8.096.279.690
12,oct,sáb-20-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,577.500,8.096.279.690
12,oct,dom-21-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,577.500,8.096.279.690
12,oct,lun-22-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,591.875,8.297.810.462
12,oct,mar-23-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,579.625,8.126.071.196
12,oct,mié-24-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,575.500,8.068.240.626
12,oct,jue-25-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,580.375,8.136.585.844
12,oct,vie-26-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,568.625,7.971.856.344
12,oct,sáb-27-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,568.625,7.971.856.344
12,oct,dom-28-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,568.625,7.971.856.344
12,oct,lun-29-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,583.750,8.183.901.765
12,oct,mar-30-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,565.000,7.921.035.541
12,oct,mié-31-oct-12,Juan Manuel Santos (P1),21.065,18.774,5.193.548,1.263.871,"72,12058%",1.752.441,14.020,558.125,7.824.651.259
12,nov,jue-01-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,551.375,9.418.864.907
12,nov,vie-02-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,556.375,9.504.277.420
12,nov,sáb-03-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,556.375,9.504.277.420
12,nov,dom-04-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,556.375,9.504.277.420
12,nov,lun-05-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,542.125,9.260.851.757
12,nov,mar-06-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,536.500,9.164.762.679
12,nov,mié-07-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,539.000,9.207.468.936
12,nov,jue-08-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,539.250,9.211.739.562
12,nov,vie-09-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,538.875,9.205.333.623
12,nov,sáb-10-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,538.875,9.205.333.623
12,nov,dom-11-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,538.875,9.205.333.623
12,nov,lun-12-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,550.500,9.403.917.717
12,nov,mar-13-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,524.875,8.966.178.586
12,nov,mié-14-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,532.000,9.087.891.417
12,nov,jue-15-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,535.750,9.151.950.802
12,nov,vie-16-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,531.750,9.083.620.792
12,nov,sáb-17-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,531.750,9.083.620.792
12,nov,dom-18-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,531.750,9.083.620.792
12,nov,lun-19-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,541.625,9.252.310.506
12,nov,mar-20-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,536.375,9.162.627.367
12,nov,mié-21-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,538.000,9.190.386.433
12,nov,jue-22-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,538.000,9.190.386.433
12,nov,vie-23-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,533.875,9.119.921.110
12,nov,sáb-24-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,533.875,9.119.921.110
12,nov,dom-25-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,533.875,9.119.921.110
12,nov,lun-26-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,523.875,8.949.096.083
12,nov,mar-27-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,525.625,8.978.990.463
12,nov,mié-28-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,545.500,9.318.505.203
12,nov,jue-29-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,547.125,9.346.264.270
12,nov,vie-30-nov-12,Juan Manuel Santos (P1),25.667,24.533,6.466.667,1.540.000,"72,12058%",2.135.313,17.083,530.375,9.060.132.351
12,dic,sáb-01-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,530.375,10.293.707.136
12,dic,dom-02-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,530.375,10.293.707.136
12,dic,lun-03-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,534.625,10.376.192.652
12,dic,mar-04-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,525.000,10.189.387.220
12,dic,mié-05-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,527.500,10.237.908.111
12,dic,jue-06-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,534.250,10.368.914.518
12,dic,vie-07-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,544.125,10.560.572.040
12,dic,sáb-08-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,544.125,10.560.572.040
12,dic,dom-09-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,544.125,10.560.572.040
12,dic,lun-10-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,519.625,10.085.067.303
12,dic,mar-11-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,529.375,10.274.298.780
12,dic,mié-12-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,516.375,10.021.990.144
12,dic,jue-13-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,506.375,9.827.906.578
12,dic,vie-14-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,512.000,9.937.078.584
12,dic,sáb-15-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,512.000,9.937.078.584
12,dic,dom-16-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,512.000,9.937.078.584
12,dic,lun-17-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,522.125,10.133.588.194
12,dic,mar-18-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,513.125,9.958.912.985
12,dic,mié-19-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,515.500,10.005.007.832
12,dic,jue-20-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,507.625,9.852.167.024
12,dic,vie-21-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,517.000,10.034.120.367
12,dic,sáb-22-dic-12,Juan Manuel Santos (P1),29.161,25.387,6.645.161,1.749.677,"72,12058%",2.426.045,19.408,517.000,10.034.120.367
